book,price,amount,oid,side,amount_minor,amount_major
usd_mxn,20.127,4.2,CsoAfppV8Ub2ZyBS,ask,84.5334,4.2
usd_mxn,20.124,20.88639987,5xwAUMTfJwufTNiG,ask,420.31791098388,20.88639987
usd_mxn,20.12,2.54300194,xUe74YiHqVaxOQR2,ask,51.165199032800004,2.54300194
usd_mxn,20.115,6.45,ON2pa1wpwp4Np8I3,ask,129.74175,6.45
usd_mxn,20.11,150.0,KPCss11JRypJhkRu,ask,3016.5,150.0
usd_mxn,20.109,8.83,k2kLgmBt6nUZe3wn,ask,177.56247000000002,8.83
usd_mxn,20.107,0.69,oVtAdkvR7Iurtu33,ask,13.873829999999998,0.69
usd_mxn,20.1,1000.0,XTW21BZZwjobbCh0,ask,20100.0,1000.0
usd_mxn,20.1,10000.0,Oakc01pmN9CjvxJA,ask,201000.0,10000.0
usd_mxn,20.1,244.04,ALVNiqUuTM01yqSU,ask,4905.204000000001,244.04
usd_mxn,20.1,892.8,AUQCtwHqHyoqVnUj,ask,17945.28,892.8
usd_mxn,20.089,20.88639987,DlnOq8nH82TxIrrr,ask,419.58688698843,20.88639987
usd_mxn,20.078,2.02,ZARWt6GtbO6qBAKH,ask,40.55756,2.02
usd_mxn,20.068,201.84,alATjx4I0grrFbo6,ask,4050.5251200000002,201.84
usd_mxn,20.054,20.88639987,ngVlzwy0khW2bWJ8,ask,418.85586299298,20.88639987
usd_mxn,20.05,16.74,zFhygSKcp3lrVqau,ask,335.637,16.74
usd_mxn,20.04,2.55315118,tnNRPITXSmht43DG,ask,51.165149647199996,2.55315118
usd_mxn,20.035,7.32,P80OTbTLzg3Ni1QQ,ask,146.6562,7.32
usd_mxn,20.03,0.54,zHtCRjpuNcjnvUrV,ask,10.816200000000002,0.54
usd_mxn,20.027,3.61,a45OJRv9acZe3HKf,ask,72.29747,3.61
usd_mxn,20.02,395.91,I8tOwHY2CmafyuEQ,ask,7926.1182,395.91
usd_mxn,20.019,20.88639987,xf1ObaCKQLTxUWHn,ask,418.12483899753,20.88639987
usd_mxn,20.014,69.93258,BwbhlMuoo674cPJR,ask,1399.63065612,69.93258
usd_mxn,20.01,1332.75,9Y5MBiVKPJFP3jhV,ask,26668.327500000003,1332.75
usd_mxn,20.0,15.56,EyLsuIbtw4vTKDyl,ask,311.2,15.56
usd_mxn,20.0,2.78,f5iT82NMTFomiEBh,ask,55.599999999999994,2.78
usd_mxn,20.0,5.0,KfaThQfVVq5HcrEX,ask,100.0,5.0
usd_mxn,20.0,10.19,MR2Z7eGIPtUlDW2H,ask,203.79999999999998,10.19
usd_mxn,20.0,800.0,ieUagnHSrgQ9fpkp,ask,16000.0,800.0
usd_mxn,20.0,41.63,cVm7hGyj2NBqUzJV,ask,832.6,41.63
usd_mxn,20.0,10000.0,kNvaUUW48OYlNZjn,ask,200000.0,10000.0
usd_mxn,20.0,151.87,AmwAS41xe43h7JiR,ask,3037.4,151.87
usd_mxn,20.0,1363.35,BG7rwDo5HwBdaOTN,ask,27267.0,1363.35
usd_mxn,20.0,500.0,9YHpnNEeh3uXv1Vh,ask,10000.0,500.0
usd_mxn,20.0,49.9,BUaqbe3i834FgzyX,ask,998.0,49.9
usd_mxn,20.0,50.0,PNrPC7931PyDXSKx,ask,1000.0,50.0
usd_mxn,20.0,3949.15,gmqDa68o3ddMh47N,ask,78983.0,3949.15
usd_mxn,20.0,82.54,L21XsLcWLmeHR6Rv,ask,1650.8000000000002,82.54
usd_mxn,20.0,49.57,tt0ABSrMAlxGPKsw,ask,991.4,49.57
usd_mxn,20.0,77.54,2iYspsROWTB0mp9b,ask,1550.8000000000002,77.54
usd_mxn,20.0,10000.0,46M5AEl01kGftOOS,ask,200000.0,10000.0
usd_mxn,20.0,6000.0,Bh1IsKavJQY2cLXV,ask,120000.0,6000.0
usd_mxn,20.0,1559.85,n1aoVmB6g22X13MF,ask,31197.0,1559.85
usd_mxn,20.0,100.0,2IZqfjdWLr2uAU5D,ask,2000.0,100.0
usd_mxn,20.0,409.56,nRd8aX6UWIepEVpm,ask,8191.2,409.56
usd_mxn,20.0,50.0,diqWJH6DerPB6dlg,ask,1000.0,50.0
usd_mxn,20.0,10.0,Sr0jB22u3VfB2CYc,ask,200.0,10.0
usd_mxn,20.0,130.01,jlOksinxqM3SS9N9,ask,2600.2,130.01
usd_mxn,20.0,100.0,OOBKZMFxg0yOpHyN,ask,2000.0,100.0
usd_mxn,20.0,242.65,PyzEHNk7agYI3NCa,ask,4853.0,242.65
usd_mxn,20.0,3.0,2GU4BLiPG7u2AAfF,ask,60.0,3.0
usd_mxn,20.0,6.56,e9D9x0VdlPUdpgM6,ask,131.2,6.56
usd_mxn,20.0,230.0,xmsSPv7H308m5QUt,ask,4600.0,230.0
usd_mxn,20.0,75.0,z6PQQSAPfDp3ofMN,ask,1500.0,75.0
usd_mxn,20.0,2106.48,UZgAF1rSp5aSdUgQ,ask,42129.6,2106.48
usd_mxn,20.0,1.11,cIN3W6wbQ5dJxCL5,ask,22.200000000000003,1.11
usd_mxn,20.0,400.0,YDKUquXD1WQw6Z2Q,ask,8000.0,400.0
usd_mxn,20.0,343.1,t5rkdZyWi8Ptg0mJ,ask,6862.0,343.1
usd_mxn,20.0,2.57,MQDGeM5uVMupWJrI,ask,51.4,2.57
usd_mxn,20.0,671.05,u8FEEJgpcoFyxIiI,ask,13421.0,671.05
usd_mxn,20.0,349.89,BZoOJxnod26hrXQU,ask,6997.799999999999,349.89
usd_mxn,20.0,76.34,93w7vayxLeRfW1Fj,ask,1526.8000000000002,76.34
usd_mxn,20.0,116.41,mwcMZKGycVvYPqHK,ask,2328.2,116.41
usd_mxn,19.99,15.84,4vQCSsmNHvvztoq9,ask,316.6416,15.84
usd_mxn,19.99,146.6,gbArR2IrQ0IkBP3V,ask,2930.5339999999997,146.6
usd_mxn,19.983,20.88639987,DSL1g32zmTIBCDv9,ask,417.37292860221004,20.88639987
usd_mxn,19.982,3.0,hvmMvTsR75L4uZRY,ask,59.946,3.0
usd_mxn,19.97,1.25,rv91OpeRUbTGXk2G,ask,24.9625,1.25
usd_mxn,19.95,10025.06,xlIWtxDJvE1iKLkj,ask,199999.947,10025.06
usd_mxn,19.95,50.0,krOvld3wJd3JI9y4,ask,997.5,50.0
usd_mxn,19.949,20.88639987,BjWfPDCeQxOsmAEw,ask,416.6627910066301,20.88639987
usd_mxn,19.93,40.52,aohfs2tqbTXefO1R,ask,807.5636000000001,40.52
usd_mxn,19.914,122.73,RlVWT1xWH4M4uLUq,ask,2444.0452200000004,122.73
usd_mxn,19.913,20.88639987,RToskBItQ7wIvjT8,ask,415.91088061131006,20.88639987
usd_mxn,19.9,10000.0,IxDxwk9ab26hn7WN,ask,199000.0,10000.0
usd_mxn,19.9,5.0,tsaZFvL0Pbk6vtHH,ask,99.5,5.0
usd_mxn,19.9,50.0,zsO8RmqJ9CBvuRwH,ask,994.9999999999999,50.0
usd_mxn,19.9,3061.88,0CtvCfTaBKqUYgC9,ask,60931.412,3061.88
usd_mxn,19.9,305.11,We6XdwoSVqMImUIW,ask,6071.688999999999,305.11
usd_mxn,19.897,1.04,QQkzP4bP3IqLC5ZZ,ask,20.69288,1.04
usd_mxn,19.896,453.1,vLdcMh1cgL0N5VVX,ask,9014.877600000002,453.1
usd_mxn,19.89,100.55,3NmWRuPqcDSROCUV,ask,1999.9395,100.55
usd_mxn,19.888,0.73,kZ56qnyWKHFF1jVu,ask,14.51824,0.73
usd_mxn,19.888,1.24,UI8O6V6cWMJoHY6c,ask,24.66112,1.24
usd_mxn,19.878,20.88639987,L8Y9idNIPjSEgPl6,ask,415.17985661586005,20.88639987
usd_mxn,19.87,100.65,dQvakBixSj6li9kg,ask,1999.9155000000003,100.65
usd_mxn,19.87,1000.0,kPHkP4IpAUZId3RF,ask,19870.0,1000.0
usd_mxn,19.864,5000.0,WeeCX0WuR360XePb,ask,99320.0,5000.0
usd_mxn,19.86,2615.95,cCbML9dcRXEhIQF1,ask,51952.76699999999,2615.95
usd_mxn,19.858,102.07,xmQBXUUkwcxdsOKD,ask,2026.90606,102.07
usd_mxn,19.85,50.0,XNRJ54YnAwpl18PX,ask,992.5000000000001,50.0
usd_mxn,19.85,38.4,rieyBUQNdkaDVItx,ask,762.24,38.4
usd_mxn,19.848,3.87,ijLjYHqCh1UR5wOE,ask,76.81175999999999,3.87
usd_mxn,19.845,16.78,klycr3nKcJ2431QQ,ask,332.9991,16.78
usd_mxn,19.842,20.88639987,cSWpYwwA1vXED5Fj,ask,414.42794622054004,20.88639987
usd_mxn,19.84,4381.24,lfVywl0feO2gRBQ4,ask,86923.80159999999,4381.24
usd_mxn,19.84,0.55,VvHE4Hbye37DzE27,ask,10.912,0.55
usd_mxn,19.839,5.0,NHldudjAXZeeRnIG,ask,99.195,5.0
usd_mxn,19.826,146.36,xEnQ9G3o7rqOYJYC,ask,2901.73336,146.36
usd_mxn,19.822,5.08730606,vjFwCGXDsg2nLKwm,ask,100.84058072132001,5.08730606
usd_mxn,19.82,7.92,P6ujhpjj3fehMHSk,ask,156.9744,7.92
usd_mxn,19.816,7.18,wECWhxkLvDzQzkbg,ask,142.27888,7.18
usd_mxn,19.813,15.17,eXYq9yf9hnqmvMbi,ask,300.56320999999997,15.17
usd_mxn,19.81,508.0,bAD2aI1z8B2L3n4u,ask,10063.48,508.0
usd_mxn,19.808,20.88639987,LIuR3iXE1BmnPzQ1,ask,413.71780862496,20.88639987
usd_mxn,19.8,30.31,11oACNiaT7aCgZIF,ask,600.138,30.31
usd_mxn,19.8,10000.0,NhRz86MNREapAWpt,ask,198000.0,10000.0
usd_mxn,19.8,5.0,b9mKYyBp75Gpqbdm,ask,99.0,5.0
usd_mxn,19.8,50.0,axrsfCvukOTJOfYj,ask,990.0,50.0
usd_mxn,19.8,7301.83,ehWMIYWKgBtq11gL,ask,144576.234,7301.83
usd_mxn,19.8,48.89,miGhT05kaguUNmzJ,ask,968.022,48.89
usd_mxn,19.8,27.43,3lDeVIRjCRfHT1yZ,ask,543.114,27.43
usd_mxn,19.8,2000.0,vFdHRLZPstLnraGu,ask,39600.0,2000.0
usd_mxn,19.8,50.0,C34e3SgBOkgHXOKb,ask,990.0,50.0
usd_mxn,19.8,1176.55,fULChUczTDT3DTSm,ask,23295.69,1176.55
usd_mxn,19.8,29.0,1aDxbwGrnwKawkzS,ask,574.2,29.0
usd_mxn,19.799,40.0,4If2GZU51v95PN3q,ask,791.96,40.0
usd_mxn,19.788,74.26879,SGvHSTqE7pY3EOdU,ask,1469.6308165199998,74.26879
usd_mxn,19.778,19.45,E0nLlS70FPmrOPtr,ask,384.68209999999993,19.45
usd_mxn,19.772,26.11259484,3KyTE5fXdBHB9dkF,ask,516.29822517648,26.11259484
usd_mxn,19.77,10.0,uIhIymf2vxClbqY9,ask,197.7,10.0
usd_mxn,19.767,2.56,uN4rYsNuSxGPl95X,ask,50.60352,2.56
usd_mxn,19.76,300.0,mGfHSYNJdAQMFwLG,ask,5928.000000000001,300.0
usd_mxn,19.754,1000.0,eOZ6vHAPCQhKFDL6,ask,19754.0,1000.0
usd_mxn,19.752,2.02,oMq6p34u90WNWScw,ask,39.89904,2.02
usd_mxn,19.75,50.0,BLoqXvnKwHYZCQ5m,ask,987.5,50.0
usd_mxn,19.75,1000.0,QfruGsDuHgesxPWN,ask,19750.0,1000.0
usd_mxn,19.75,1030.0,1m1pKxRNGRipEoCH,ask,20342.5,1030.0
usd_mxn,19.745,1.01,xeMuk4xMzu5nRyQi,ask,19.94245,1.01
usd_mxn,19.736,26.15952185,p9SOHEdPxoWBLd2a,ask,516.2843232316001,26.15952185
usd_mxn,19.715,102.81,wbXIqiZb76bQjfCm,ask,2026.89915,102.81
usd_mxn,19.71,345.78,84bVx9vh5KdM6VFB,ask,6815.3238,345.78
usd_mxn,19.71,4.86,f7q39sF7M7aNgH74,ask,95.79060000000001,4.86
usd_mxn,19.71,2.97,Bz5wzCugMD92HBev,ask,58.538700000000006,2.97
usd_mxn,19.702,26.20527017,mkweZoMasiYoH4qs,ask,516.29623288934,26.20527017
usd_mxn,19.7,50.0,ZQwtfZSKhrHCPXFv,ask,985.0,50.0
usd_mxn,19.7,477.5,OhHe08IzjQY0OW0d,ask,9406.75,477.5
usd_mxn,19.7,30.93,Wxp4yn8HqOSBk0ry,ask,609.321,30.93
usd_mxn,19.7,1846.9,ni0KKOGFTiL4uK8b,ask,36383.93,1846.9
usd_mxn,19.7,1.0,IXaO8qYBDRao2ocu,ask,19.7,1.0
usd_mxn,19.7,150.12,w3BYQy5s5ZVDB6Ni,ask,2957.364,150.12
usd_mxn,19.7,52.5,YmOqGUsXlWYuhPJL,ask,1034.25,52.5
usd_mxn,19.7,50.0,PM7RWq8u5I5jbECO,ask,985.0,50.0
usd_mxn,19.7,10.01,rioCbGFWEFnU7YLs,ask,197.197,10.01
usd_mxn,19.7,148.79,a0a8jqPOIP6XAR60,ask,2931.1629999999996,148.79
usd_mxn,19.7,8.76,MoSbsYsRqfE5ZyBC,ask,172.572,8.76
usd_mxn,19.7,2.07,C0NCaxpz80TFukub,ask,40.778999999999996,2.07
usd_mxn,19.7,750.0,z9GQdZnWLtJWbvaL,ask,14775.0,750.0
usd_mxn,19.7,30.0,TxDjKq8bG1srAAog,ask,591.0,30.0
usd_mxn,19.69,2490.97,ASZQ21c0EgNp9lEh,ask,49047.1993,2490.97
usd_mxn,19.689,1000.0,HEDHxzcu4YpxuWva,ask,19689.0,1000.0
usd_mxn,19.681,197.0,oSwoCyEVIbZy7BCT,ask,3877.157,197.0
usd_mxn,19.68,50.0,69qgrMyzpdTVqaFr,ask,984.0,50.0
usd_mxn,19.674,1037.03,JfaRCMzPiDzQIS1T,ask,20402.52822,1037.03
usd_mxn,19.666,26.25253195,6ogPYVntP4RSlfwP,ask,516.2822933287,26.25253195
usd_mxn,19.66,705.57,NBgDEzPLRFPDvowT,ask,13871.506200000002,705.57
usd_mxn,19.658,138.78,JnQjrCiAZsp6HJ7M,ask,2728.13724,138.78
usd_mxn,19.651,127.21,e1yDbD4nsVWexwv9,ask,2499.8037099999997,127.21
usd_mxn,19.65,50.0,VLreFobHLvb5meVM,ask,982.4999999999999,50.0
usd_mxn,19.65,969.96,0rXzIo981RJSPV4b,ask,19059.714,969.96
usd_mxn,19.65,0.9,Liom5x5GXImONhyC,ask,17.685,0.9
usd_mxn,19.65,50.0,jPf1RUQfHpEwoYJY,ask,982.4999999999999,50.0
usd_mxn,19.65,50.0,eClGjjZXDP7dziu8,ask,982.4999999999999,50.0
usd_mxn,19.65,10.01,gpgWkIgR3GkW6pyk,ask,196.6965,10.01
usd_mxn,19.65,100.0,gWB9tOjJQfRkGGEe,ask,1964.9999999999998,100.0
usd_mxn,19.649,5000.0,F9KQzUPxprFmAAFf,ask,98245.0,5000.0
usd_mxn,19.64,0.56,540fUiJuMEiBOI83,ask,10.998400000000002,0.56
usd_mxn,19.638,152.41,JjyZwHY6gUgotCtc,ask,2993.0275800000004,152.41
usd_mxn,19.63,26.29996462,l04YzT41IGJ581jR,ask,516.2683054906,26.29996462
usd_mxn,19.628,281.36,AGYdzxnVvzbRzfGI,ask,5522.53408,281.36
usd_mxn,19.627,2.08,KZY1rI5aamozGzPI,ask,40.82416,2.08
usd_mxn,19.617,2.73,nTEayLbwRxPKE2rJ,ask,53.554410000000004,2.73
usd_mxn,19.61,425.35,KyDYoEg9mM6THaH0,ask,8341.1135,425.35
usd_mxn,19.6,0.8,1tTMKryTONY5XRXJ,ask,15.680000000000001,0.8
usd_mxn,19.6,10000.0,cYHM0dOVc1dUC1f7,ask,196000.0,10000.0
usd_mxn,19.6,50.0,7PeLWHkcVUrUSdn3,ask,980.0000000000001,50.0
usd_mxn,19.6,4734.25,flXL310xTA3FX8eG,ask,92791.3,4734.25
usd_mxn,19.6,10.01,0PxDPA1m2Trd1joO,ask,196.196,10.01
usd_mxn,19.6,15.48,VpxJNiwrQKsCF4N8,ask,303.408,15.48
usd_mxn,19.6,50.0,TFqzguLL6TwV2oYq,ask,980.0000000000001,50.0
usd_mxn,19.6,178.57,bI9pydjdoZsJEgex,ask,3499.972,178.57
usd_mxn,19.6,3.95,KF6HRkF4aBw44O6N,ask,77.42000000000002,3.95
usd_mxn,19.6,2150.0,bY5u6P3EcDNJV5nL,ask,42140.0,2150.0
usd_mxn,19.6,101.36,ZcKpfyBilV3Revoo,ask,1986.6560000000002,101.36
usd_mxn,19.599,0.97,yNRr7mcOtkpxdXj6,ask,19.011029999999998,0.97
usd_mxn,19.598,281.35,DocJZ36kAyRqk4ct,ask,5513.8973000000005,281.35
usd_mxn,19.596,26.34620675,58jSWGVeDpBMjevH,ask,516.280267473,26.34620675
usd_mxn,19.594,45.84,enWZ3WAd7B1tmG2C,ask,898.1889600000001,45.84
usd_mxn,19.593,200.0,9bauDi3rA0gNvSYe,ask,3918.6,200.0
usd_mxn,19.585,88.48,WMdz72MIBU0jWVsh,ask,1732.8808000000001,88.48
usd_mxn,19.58,50.0,U6uluWPBzBhvZ2Fc,ask,978.9999999999999,50.0
usd_mxn,19.58,55.32,Rs9KCOejrvaThFSR,ask,1083.1655999999998,55.32
usd_mxn,19.58,2664.39,dI28UT87vsToEYda,ask,52168.756199999996,2664.39
usd_mxn,19.58,1.13,ik1ACPnpDBOaSuK8,ask,22.125399999999996,1.13
usd_mxn,19.575,2.01,X0VQgALEvKvHUH7R,ask,39.345749999999995,2.01
usd_mxn,19.57,187.57,9dLWKYsmpTlIZ9HA,ask,3670.7449,187.57
usd_mxn,19.57,129.94,yx2oRlgDX4YZvFl3,ask,2542.9258,129.94
usd_mxn,19.56,26.39397941,tV4deQsDsoQBsT7x,ask,516.2662372596,26.39397941
usd_mxn,19.56,40367.1,WklNgLwX4Oq2UZCu,ask,789580.4759999999,40367.1
usd_mxn,19.56,1.0,MZCL6dYtLcOiejKE,ask,19.56,1.0
usd_mxn,19.55,0.7,yfA3JlkglyxTrYYE,ask,13.685,0.7
usd_mxn,19.55,50.0,lcR1QR2aQZHhSvgF,ask,977.5,50.0
usd_mxn,19.55,250.09,tcHDTKVOrI885MK4,ask,4889.2595,250.09
usd_mxn,19.55,160.0,IoI5kEOqqzIrOWdG,ask,3128.0,160.0
usd_mxn,19.55,15.02,DNUTX2Je0IxufoD2,ask,293.641,15.02
usd_mxn,19.55,109.45,VPV4YtFD1E3twSti,ask,2139.7475,109.45
usd_mxn,19.55,13191.3,ZlTuS361CxnXHLFz,ask,257889.915,13191.3
usd_mxn,19.542,5.1,XpINvJuZpXAo9S7M,ask,99.66420000000001,5.1
usd_mxn,19.54,3000.0,uIGYBOu6guhvCvLP,ask,58620.0,3000.0
usd_mxn,19.534,51.19,f19KaBnIZMl948HW,ask,999.9454599999999,51.19
usd_mxn,19.525,26.44192595,5pBavG5dYAEekzMT,ask,516.27860417375,26.44192595
usd_mxn,19.52,1.21,CCtK2bQhAUT4ptD0,ask,23.6192,1.21
usd_mxn,19.504,9.08,fIMmjNvJ3ywjFLfZ,ask,177.09632000000002,9.08
usd_mxn,19.503,0.6,2ycema5mvf45KSQG,ask,11.7018,0.6
usd_mxn,19.5,25.0,SnOtxKv9thxs5mEP,ask,487.5,25.0
usd_mxn,19.5,130.0,ZvqXkDrGXFkZklpF,ask,2535.0,130.0
usd_mxn,19.5,0.59,4tcYbyl8BNgOxtVG,ask,11.504999999999999,0.59
usd_mxn,19.5,10000.0,6ulXzQgNc3yWcWDB,ask,195000.0,10000.0
usd_mxn,19.5,18.83,zA4kT1eOFgsnzXv1,ask,367.18499999999995,18.83
usd_mxn,19.5,171.28,xf2LLmYOm3OINJtw,ask,3339.96,171.28
usd_mxn,19.5,8.49,1d9Y3rzs6mMyx9xh,ask,165.555,8.49
usd_mxn,19.5,200.0,lRtjAXoo31Tv3ZPr,ask,3900.0,200.0
usd_mxn,19.5,700.0,n7Qjwk3evSH44EwG,ask,13650.0,700.0
usd_mxn,19.5,0.6,go3YORaxHkync93J,ask,11.7,0.6
usd_mxn,19.5,1538.46,6roPH56i3PXq8b0i,ask,29999.97,1538.46
usd_mxn,19.5,500.0,msP9xlXnokNMScPC,ask,9750.0,500.0
usd_mxn,19.5,10256.41,2UEoev8z6SKwkS4Y,ask,199999.995,10256.41
usd_mxn,19.5,1800.0,beEGztRAma73bgcJ,ask,35100.0,1800.0
usd_mxn,19.5,1000.0,z45CjnMjCLGcBAZd,ask,19500.0,1000.0
usd_mxn,19.499,5000.0,BYzgEHGNApUWcRrK,ask,97495.0,5000.0
usd_mxn,19.49,4284.78,1987FuAwgfQXgFQt,ask,83510.36219999999,4284.78
usd_mxn,19.489,26.49004728,pvBXlDd1XZA8Heax,ask,516.26453143992,26.49004728
usd_mxn,19.48,1.37,hd5INeMTL5TF1XKK,ask,26.687600000000003,1.37
usd_mxn,19.472,2.0,nZ7ystnnIaqvw2Ve,ask,38.944,2.0
usd_mxn,19.46,34.9,XPoU2BLMqfFtvwkh,ask,679.154,34.9
usd_mxn,19.455,26.53696203,qjX4ji9TFkHDkbpH,ask,516.27659629365,26.53696203
usd_mxn,19.453,10.0,YljPlyBNKrb2jwHg,ask,194.53,10.0
usd_mxn,19.45,24.28,ckgg2NvP1VwFpl8r,ask,472.246,24.28
usd_mxn,19.45,55.32,4Z3Z27ddv03ubxTZ,ask,1075.974,55.32
usd_mxn,19.45,0.6,dBOo9SYX44dEGqhw,ask,11.67,0.6
usd_mxn,19.45,300.0,MPKlYAHLthHFDuCt,ask,5835.0,300.0
usd_mxn,19.446,9043.53,k46q5mSrnvv9eNx1,ask,175860.48438000004,9043.53
usd_mxn,19.445,1.0,MSXO1m1412YPcum7,ask,19.445,1.0
usd_mxn,19.44,1750.0,4FlRVhtQ6ztVQdyU,ask,34020.0,1750.0
usd_mxn,19.432,12.8,fXsOiUtsnVPCNJQ5,ask,248.7296,12.8
usd_mxn,19.425,25.42,G9LX7N3DDp2LbfbN,ask,493.78350000000006,25.42
usd_mxn,19.424,20000.0,gxb2GnRBZTQC8qrC,ask,388480.0,20000.0
usd_mxn,19.4,33603.7925186,5CP3WFfYXLwZDeR4,ask,651913.57486084,33603.7925186
usd_mxn,19.4,50.0,AxCPeodcRbvMpYAg,ask,969.9999999999999,50.0
usd_mxn,19.4,102.81,p39LqGUaWWnB42te,ask,1994.514,102.81
usd_mxn,19.4,13123.74,GMhUEcBodidY65Ef,ask,254600.55599999998,13123.74
usd_mxn,19.4,0.6,BrnpOixOV6tZBkTR,ask,11.639999999999999,0.6
usd_mxn,19.4,170.67,GEGpMTkef9v3hpPe,ask,3310.9979999999996,170.67
usd_mxn,19.4,29.66,zpcCEuvmGp9SZqXA,ask,575.404,29.66
usd_mxn,19.4,115.0,aQj8GbY5NKwcRovm,ask,2231.0,115.0
usd_mxn,19.4,14341.5,FpHp5S8jh3L5SlTk,ask,278225.1,14341.5
usd_mxn,19.4,150.0,NauYKvlzYuSlKmMB,ask,2910.0,150.0
usd_mxn,19.4,100.0,1FdKY9lUja1xVoEY,ask,1939.9999999999998,100.0
usd_mxn,19.4,60000.0,6cC1g1mLV0phs30v,ask,1164000.0,60000.0
usd_mxn,19.4,40000.0,xPWqYISuPvumQasR,ask,776000.0,40000.0
usd_mxn,19.399,1318.16,95NP7yAuDnyr03pV,ask,25570.98584,1318.16
usd_mxn,19.399,105631.9263,9scT5cqSxS2W89bW,ask,2049153.7382937002,105631.9263
usd_mxn,19.397,6.57,kuEwm57R66QpvD0W,ask,127.43829,6.57
usd_mxn,19.397,2000.0,LPRA6S19eVQTPiEu,ask,38794.0,2000.0
usd_mxn,19.396,378.0,BSZQb8iNfvvNwnNW,ask,7331.688,378.0
usd_mxn,19.395,52.28,bX4migoyepHwgouT,ask,1013.9706,52.28
usd_mxn,19.391,100.0,Oi8xzP9S69ZRCpoh,ask,1939.1,100.0
usd_mxn,19.39,10435.41781782,aiKsggbIeeqhRef5,ask,202342.7514875298,10435.41781782
usd_mxn,19.387,20100.0,LIf6c2l3PiJuG4bG,ask,389678.7,20100.0
usd_mxn,19.386,10000.0,XzTJtc4mSV281QjY,ask,193860.0,10000.0
usd_mxn,19.385,10100.0,8iBF6ogjeIYnzOiJ,ask,195788.50000000003,10100.0
usd_mxn,19.382,4000.0,O59b1yTxLmHbzyXz,ask,77528.0,4000.0
usd_mxn,19.38,4000.0,A7CQXZ6Wzq8phpz8,ask,77520.0,4000.0
usd_mxn,19.38,67479.91,Y3uT5NfLKRlezBcU,ask,1307760.6558,67479.91
usd_mxn,19.379,146.35076,GtkznvqTIgW02SQJ,ask,2836.1313780400005,146.35076
usd_mxn,19.379,100.0,wZtS5HsKPJlxsKl9,ask,1937.9,100.0
usd_mxn,19.379,1799.4,qFsLXWsfWEH3FsVt,ask,34870.57260000001,1799.4
usd_mxn,19.377,10000.0,uNj0XuGpShBtQH7V,ask,193770.0,10000.0
usd_mxn,19.376,9962.0,qKSoSQgbFiudqF5j,ask,193023.712,9962.0
usd_mxn,19.375,11109.12,377vzFrHYG0D9jMD,ask,215239.2,11109.12
usd_mxn,19.37,9432.97434837,ysNPpNyei3RWyFKw,ask,182716.71312792692,9432.97434837
